X;Y;Z;Strati
550551.810547;7820288.808594;-9583.790039;330.000000
550551.810547;7820270.039063;-9582.889648;330.000000
550551.810547;7820251.269531;-9583.719727;330.000000
550551.810547;7820232.500000;-9585.929688;330.000000
550551.810547;7820213.730469;-9590.599609;330.000000
550551.810547;7820194.960938;-9596.809570;330.000000
550551.810547;7820176.187500;-9607.179688;330.000000
550551.810547;7820157.417969;-9655.179688;330.000000
550551.810547;7820138.648438;-9663.179688;330.000000
550551.810547;7820119.878906;-9671.179688;330.000000
550551.810547;7820101.109375;-9679.179688;330.000000
550551.810547;7820082.339844;-9693.540039;330.000000
550551.810547;7820063.570313;-9733.839844;330.000000
550551.810547;7820044.800781;-9738.620117;330.000000
550551.810547;7820026.027344;-9746.040039;330.000000
550551.810547;7820007.257813;-9754.480469;330.000000
550551.810547;7819988.488281;-9767.370117;330.000000
550551.810547;7819969.718750;-9796.070313;330.000000
550551.810547;7819950.949219;-9806.830078;330.000000
550551.810547;7819932.179688;-9822.480469;330.000000
550551.810547;7819913.410156;-9839.040039;330.000000
550551.810547;7819894.640625;-9923.040039;330.000000
550551.810547;7819875.867188;-9941.040039;330.000000
550551.810547;7819857.097656;-9959.040039;330.000000
550551.810547;7819838.328125;-10001.000000;330.000000
550551.810547;7819819.558594;-10043.000000;330.000000
550551.810547;7819800.789063;-10067.000000;330.000000
550551.810547;7819782.019531;-10091.000000;330.000000
550551.810547;7819763.250000;-10103.000000;330.000000
550551.810547;7819744.480469;-10115.000000;330.000000
550551.810547;7819725.710938;-10127.000000;330.000000
550551.810547;7819706.937500;-10133.799805;330.000000
550551.810547;7819688.167969;-10137.500000;330.000000
550551.810547;7819669.398438;-10138.299805;330.000000
550551.810547;7819650.628906;-10131.799805;330.000000
550551.810547;7819631.859375;-10127.799805;330.000000
550551.810547;7819613.089844;-10113.700195;330.000000
550551.810547;7819594.320313;-10102.299805;330.000000
550551.810547;7819575.550781;-10095.299805;330.000000
550551.810547;7819556.777344;-10077.299805;330.000000
550551.810547;7819538.007813;-10059.299805;330.000000
550551.810547;7819519.238281;-10035.299805;330.000000
550551.810547;7819500.468750;-10011.299805;330.000000
550551.810547;7819481.699219;-9951.299805;330.000000
550551.810547;7819462.929688;-9855.299805;330.000000
550551.810547;7819444.160156;-9759.299805;330.000000
550551.810547;7819425.390625;-9723.299805;330.000000
550551.810547;7819406.617188;-9699.780273;330.000000
550551.810547;7819387.851563;-9686.110352;330.000000
550551.810547;7819369.078125;-9674.509766;330.000000
550551.810547;7819350.308594;-9661.309570;330.000000
550551.810547;7819331.539063;-9632.169922;330.000000
550551.810547;7819312.769531;-9626.000000;330.000000
550551.810547;7819294.000000;-9623.620117;330.000000
550551.810547;7819275.230469;-9619.019531;330.000000
550551.810547;7819256.457031;-9589.849609;330.000000
550551.810547;7819237.687500;-9591.330078;330.000000
550551.810547;7819218.917969;-9602.830078;330.000000
550551.810547;7819200.148438;-9608.769531;330.000000
550551.810547;7819181.378906;-9611.830078;330.000000
550551.810547;7819162.609375;-9617.830078;330.000000
550551.810547;7819143.839844;-9623.830078;330.000000
550551.810547;7819125.070313;-9631.830078;330.000000
550551.810547;7819106.300781;-9639.830078;330.000000
550551.810547;7819087.527344;-9647.830078;330.000000
550551.810547;7819068.757813;-9659.830078;330.000000
550551.810547;7819049.988281;-9671.830078;330.000000
550551.810547;7819031.218750;-9725.830078;330.000000
550551.810547;7819012.449219;-9779.830078;330.000000
550551.810547;7818993.679688;-9839.830078;330.000000
550551.810547;7818974.910156;-9899.830078;330.000000
550551.810547;7818956.140625;-9935.830078;330.000000
550551.810547;7818937.367188;-9971.830078;330.000000
550551.810547;7818918.597656;-10031.799805;330.000000
550551.810547;7818899.828125;-10091.799805;330.000000
550551.810547;7818881.058594;-10127.799805;330.000000
550551.810547;7818862.289063;-10163.799805;330.000000
550551.810547;7818843.519531;-10205.799805;330.000000
550551.810547;7818824.750000;-10247.799805;330.000000
550551.810547;7818805.980469;-10262.900391;330.000000
550551.810547;7818787.207031;-10281.799805;330.000000
550551.810547;7818768.437500;-10292.900391;330.000000
550551.810547;7818749.667969;-10303.799805;330.000000
550551.810547;7818730.898438;-10310.900391;330.000000
550551.810547;7818712.128906;-10305.900391;330.000000
550551.810547;7818693.359375;-10317.900391;330.000000
550551.810547;7818674.589844;-10329.900391;330.000000
550551.810547;7818655.820313;-10341.900391;330.000000
550551.810547;7818637.046875;-10347.900391;330.000000
550551.810547;7818618.281250;-10353.900391;330.000000
550551.810547;7818599.507813;-10359.900391;330.000000
550551.810547;7818580.738281;-10365.900391;330.000000
550551.810547;7818561.968750;-10365.900391;330.000000
