X;Y;Z;Strati
550939.310547;7818599.507813;-9640.610352;250.000000
550089.310547;7817510.847656;-9655.570313;250.000000
549951.810547;7817585.929688;-9673.919922;250.000000
549726.810547;7817848.710938;-9687.580078;250.000000
549339.310547;7821490.089844;-9739.370117;250.000000
550839.310547;7821264.847656;-9714.759766;250.000000
549039.310547;7817435.769531;-9545.309570;250.000000
550401.810547;7821020.839844;-9650.150391;250.000000
549464.310547;7820532.820313;-9729.589844;250.000000
549601.810547;7820551.589844;-9715.459961;250.000000
550689.310547;7818637.046875;-9648.099609;250.000000
548939.310547;7821339.929688;-9762.169922;250.000000
550401.810547;7821602.710938;-9736.990234;250.000000
552364.310547;7821227.308594;-9605.530273;250.000000
549476.810547;7820251.269531;-9717.179688;250.000000
549526.810547;7819087.527344;-9648.049805;250.000000
548889.310547;7819969.718750;-9720.370117;250.000000
550701.810547;7821583.941406;-9735.099609;250.000000
549926.810547;7818186.570313;-9700.150391;250.000000
551426.810547;7821133.457031;-9667.620117;250.000000
551489.310547;7821208.539063;-9667.929688;250.000000
549801.810547;7817041.597656;-9624.509766;250.000000
550639.310547;7819913.410156;-9513.110352;250.000000
550639.310547;7817905.019531;-9613.599609;250.000000
551151.810547;7816684.968750;-9591.469727;250.000000
549814.310547;7817135.449219;-9632.580078;250.000000
552364.310547;7821471.320313;-9590.889648;250.000000
550139.310547;7816985.289063;-9568.629883;250.000000
550239.310547;7817248.070313;-9589.919922;250.000000
549226.810547;7819763.250000;-9729.730469;250.000000
549639.310547;7820589.128906;-9707.879883;250.000000
550239.310547;7817811.167969;-9691.719727;250.000000
549676.810547;7817548.386719;-9608.750000;250.000000
552301.810547;7817886.250000;-9565.500000;250.000000
549764.310547;7820739.289063;-9713.490234;250.000000
551064.310547;7817398.226563;-9590.530273;250.000000
550076.810547;7817923.789063;-9707.740234;250.000000
549764.310547;7817473.308594;-9629.150391;250.000000
550951.810547;7817829.937500;-9584.389648;250.000000
551239.310547;7821377.468750;-9685.410156;250.000000
549251.810547;7817079.140625;-9569.429688;250.000000
550189.310547;7817492.078125;-9650.780273;250.000000
549114.310547;7818299.187500;-9716.459961;250.000000
549826.810547;7820514.050781;-9636.099609;250.000000
549351.810547;7820457.738281;-9737.230469;250.000000
549776.810547;7820645.437500;-9687.469727;250.000000
549501.810547;7817905.019531;-9675.910156;250.000000
549776.810547;7817529.617188;-9637.780273;250.000000
549539.310547;7817135.449219;-9588.650391;250.000000
550989.310547;7820776.828125;-9646.820313;250.000000
549751.810547;7820833.140625;-9727.299805;250.000000
550939.310547;7817773.628906;-9581.280273;250.000000
549089.310547;7817172.988281;-9576.549805;250.000000
550726.810547;7819425.390625;-9481.080078;250.000000
549801.810547;7817304.378906;-9646.849609;250.000000
552151.810547;7816741.277344;-9526.379883;250.000000
551564.310547;7821433.781250;-9667.410156;250.000000
549039.310547;7817492.078125;-9563.200195;250.000000
550739.310547;7816666.199219;-9650.669922;250.000000
550064.310547;7817004.058594;-9573.240234;250.000000
550151.810547;7817041.597656;-9566.990234;250.000000
549089.310547;7819894.640625;-9725.440430;250.000000
550614.310547;7819068.757813;-9479.679688;250.000000
550639.310547;7816966.519531;-9624.219727;250.000000
550501.810547;7818036.410156;-9645.639648;250.000000
549626.810547;7817323.148438;-9584.209961;250.000000
549351.810547;7817661.007813;-9555.240234;250.000000
549439.310547;7820495.281250;-9730.190430;250.000000
549089.310547;7819763.250000;-9733.679688;250.000000
549176.810547;7817266.839844;-9501.549805;250.000000
549576.810547;7817642.238281;-9591.950195;250.000000
551664.310547;7817604.699219;-9573.679688;250.000000
549864.310547;7820664.210938;-9670.150391;250.000000
549876.810547;7817510.847656;-9653.330078;250.000000
549901.810547;7816910.207031;-9605.200195;250.000000
549101.810547;7818242.878906;-9715.509766;250.000000
549326.810547;7821546.398438;-9740.309570;250.000000
548889.310547;7817848.710938;-9686.190430;250.000000
549051.810547;7818355.500000;-9721.849609;250.000000
550201.810547;7817022.828125;-9564.080078;250.000000
549076.810547;7821771.640625;-9753.200195;250.000000
550951.810547;7821246.078125;-9710.639648;250.000000
551476.810547;7821020.839844;-9662.190430;250.000000
551826.810547;7821471.320313;-9650.019531;250.000000
550651.810547;7817754.859375;-9610.019531;250.000000
549801.810547;7817698.546875;-9683.650391;250.000000
549351.810547;7820551.589844;-9738.519531;250.000000
550476.810547;7820664.210938;-9506.549805;250.000000
551276.810547;7817717.320313;-9575.209961;250.000000
549776.810547;7816760.050781;-9661.419922;250.000000
550001.810547;7817135.449219;-9598.900391;250.000000
549164.310547;7817004.058594;-9620.200195;250.000000
551801.810547;7821358.699219;-9670.950195;250.000000
549539.310547;7817191.757813;-9574.250000;250.000000
549189.310547;7817304.378906;-9475.629883;250.000000
549489.310547;7817022.828125;-9609.240234;250.000000
549989.310547;7820664.210938;-9625.000000;250.000000
551051.810547;7817604.699219;-9585.250000;250.000000
551064.310547;7818092.718750;-9588.629883;250.000000
549876.810547;7817341.917969;-9643.620117;250.000000
550239.310547;7818111.488281;-9697.169922;250.000000
549464.310547;7817304.378906;-9510.969727;250.000000
550451.810547;7821152.230469;-9698.129883;250.000000
550701.810547;7817567.160156;-9610.059570;250.000000
549089.310547;7818186.570313;-9712.129883;250.000000
549426.810547;7820607.898438;-9735.969727;250.000000
549651.810547;7817417.000000;-9588.120117;250.000000
550339.310547;7817379.460938;-9630.129883;250.000000
549364.310547;7818317.957031;-9694.360352;250.000000
549726.810547;7820532.820313;-9673.759766;250.000000
549001.810547;7817079.140625;-9639.379883;250.000000
550826.810547;7818036.410156;-9614.280273;250.000000
550626.810547;7820326.347656;-9429.349609;250.000000
548951.810547;7819894.640625;-9726.919922;250.000000
550089.310547;7817698.546875;-9691.870117;250.000000
549964.310547;7817341.917969;-9631.150391;250.000000
551589.310547;7821396.238281;-9667.190430;250.000000
550939.310547;7817398.226563;-9597.089844;250.000000
551114.310547;7817360.687500;-9590.969727;250.000000
549239.310547;7818411.808594;-9687.419922;250.000000
550401.810547;7820326.347656;-9375.370117;250.000000
550176.810547;7817417.000000;-9627.459961;250.000000
549226.810547;7821246.078125;-9753.900391;250.000000
551489.310547;7817661.007813;-9583.299805;250.000000
549089.310547;7817341.917969;-9514.320313;250.000000
550301.810547;7817304.378906;-9605.519531;250.000000
551151.810547;7821827.949219;-9693.280273;250.000000
549039.310547;7820138.648438;-9722.110352;250.000000
549614.310547;7817116.679688;-9614.780273;250.000000
550276.810547;7817079.140625;-9563.900391;250.000000
551289.310547;7817079.140625;-9574.820313;250.000000
551689.310547;7821264.847656;-9678.709961;250.000000
550476.810547;7821002.070313;-9646.830078;250.000000
550076.810547;7817285.609375;-9600.450195;250.000000
549576.810547;7818224.109375;-9692.089844;250.000000
550764.310547;7821734.101563;-9722.540039;250.000000
549714.310547;7817041.597656;-9631.190430;250.000000
548989.310547;7821358.699219;-9764.719727;250.000000
550414.310547;7817266.839844;-9607.679688;250.000000
552189.310547;7817905.019531;-9573.110352;250.000000
550226.810547;7821002.070313;-9664.860352;250.000000
550326.810547;7817717.320313;-9676.339844;250.000000
549164.310547;7818205.339844;-9710.280273;250.000000
549176.810547;7818261.648438;-9711.049805;250.000000
549314.310547;7818430.578125;-9671.070313;250.000000
551314.310547;7821471.320313;-9677.509766;250.000000
549326.810547;7817886.250000;-9659.780273;250.000000
549251.810547;7817172.988281;-9521.650391;250.000000
551401.810547;7821283.617188;-9682.700195;250.000000
