X;Y;Z;Strati
550551.810547;7819256.457031;-8963.299805;60.000000
550551.810547;7819237.687500;-8959.700195;60.000000
550551.810547;7819218.917969;-8958.769531;60.000000
550551.810547;7819200.148438;-8958.719727;60.000000
550551.810547;7819181.378906;-8960.490234;60.000000
550551.810547;7819162.609375;-8967.969727;60.000000
550551.810547;7819143.839844;-8973.230469;60.000000
550551.810547;7819125.070313;-8974.879883;60.000000
550551.810547;7819106.300781;-8976.459961;60.000000
550551.810547;7819087.527344;-8982.620117;60.000000
550551.810547;7819068.757813;-8985.870117;60.000000
550551.810547;7819049.988281;-8989.070313;60.000000
550551.810547;7819031.218750;-8995.290039;60.000000
550551.810547;7819012.449219;-8999.540039;60.000000
550551.810547;7818993.679688;-9006.250000;60.000000
550551.810547;7818974.910156;-9011.240234;60.000000
550551.810547;7818956.140625;-9015.070313;60.000000
550551.810547;7818937.367188;-9018.809570;60.000000
550551.810547;7818918.597656;-9020.690430;60.000000
550551.810547;7818899.828125;-9023.860352;60.000000
550551.810547;7818881.058594;-9027.230469;60.000000
550551.810547;7818862.289063;-9029.769531;60.000000
550551.810547;7818843.519531;-9030.809570;60.000000
550551.810547;7818824.750000;-9032.110352;60.000000
550551.810547;7818805.980469;-9033.459961;60.000000
550551.810547;7818787.207031;-9034.940430;60.000000
550551.810547;7818768.437500;-9035.709961;60.000000
550551.810547;7818749.667969;-9035.719727;60.000000
550551.810547;7818730.898438;-9035.450195;60.000000
550551.810547;7818712.128906;-9037.179688;60.000000
550551.810547;7818693.359375;-9039.780273;60.000000
550551.810547;7818674.589844;-9042.929688;60.000000
550551.810547;7818655.820313;-9045.349609;60.000000
550551.810547;7818637.046875;-9048.320313;60.000000
550551.810547;7818618.281250;-9051.940430;60.000000
550551.810547;7818599.507813;-9055.389648;60.000000
550551.810547;7818580.738281;-9057.709961;60.000000
550551.810547;7818561.968750;-9057.179688;60.000000
550551.810547;7818543.199219;-9056.830078;60.000000
550551.810547;7818524.429688;-9058.440430;60.000000
550551.810547;7818505.660156;-9059.870117;60.000000
550551.810547;7818486.890625;-9060.990234;60.000000
550551.810547;7818468.117188;-9063.799805;60.000000
550551.810547;7818449.347656;-9067.500000;60.000000
550551.810547;7818430.578125;-9069.040039;60.000000
550551.810547;7818411.808594;-9068.139648;60.000000
