X;Y;Z;Strati
550551.810547;7820983.296875;-9639.160156;250.000000
550551.810547;7820964.531250;-9631.500000;250.000000
550551.810547;7820945.757813;-9621.509766;250.000000
550551.810547;7820926.988281;-9619.889648;250.000000
550551.810547;7820908.218750;-9605.230469;250.000000
550551.810547;7820889.449219;-9610.250000;250.000000
550551.810547;7820870.679688;-9592.830078;250.000000
550551.810547;7820851.910156;-9591.980469;250.000000
550551.810547;7820833.140625;-9585.230469;250.000000
550551.810547;7820814.371094;-9574.259766;250.000000
550551.810547;7820795.597656;-9573.379883;250.000000
550551.810547;7820776.828125;-9562.120117;250.000000
550551.810547;7820758.058594;-9551.200195;250.000000
550551.810547;7820739.289063;-9546.540039;250.000000
550551.810547;7820720.519531;-9538.169922;250.000000
550551.810547;7820701.750000;-9531.730469;250.000000
550551.810547;7820682.980469;-9523.480469;250.000000
550551.810547;7820664.210938;-9516.240234;250.000000
550551.810547;7820645.437500;-9510.089844;250.000000
550551.810547;7820626.667969;-9504.500000;250.000000
550551.810547;7820607.898438;-9473.580078;250.000000
550551.810547;7820589.128906;-9458.240234;250.000000
550551.810547;7820570.359375;-9449.700195;250.000000
550551.810547;7820551.589844;-9444.049805;250.000000
550551.810547;7820532.820313;-9436.360352;250.000000
550551.810547;7820514.050781;-9426.349609;250.000000
550551.810547;7820495.281250;-9413.339844;250.000000
550551.810547;7820476.507813;-9407.650391;250.000000
550551.810547;7820457.738281;-9399.299805;250.000000
550551.810547;7820438.968750;-9379.440430;250.000000
550551.810547;7820420.199219;-9371.000000;250.000000
550551.810547;7820401.429688;-9369.490234;250.000000
550551.810547;7820382.660156;-9367.940430;250.000000
550551.810547;7820363.886719;-9374.139648;250.000000
550551.810547;7820345.121094;-9393.110352;250.000000
550551.810547;7820326.347656;-9400.549805;250.000000
550551.810547;7820307.578125;-9402.519531;250.000000
550551.810547;7820288.808594;-9403.969727;250.000000
550551.810547;7820270.039063;-9406.549805;250.000000
550551.810547;7820251.269531;-9410.070313;250.000000
550551.810547;7820232.500000;-9414.849609;250.000000
550551.810547;7820213.730469;-9420.209961;250.000000
550551.810547;7820194.960938;-9423.780273;250.000000
550551.810547;7820176.187500;-9428.389648;250.000000
550551.810547;7820157.417969;-9431.650391;250.000000
550551.810547;7820138.648438;-9432.419922;250.000000
550551.810547;7820119.878906;-9433.669922;250.000000
550551.810547;7820101.109375;-9440.299805;250.000000
550551.810547;7820082.339844;-9445.509766;250.000000
550551.810547;7820063.570313;-9453.790039;250.000000
550551.810547;7820044.800781;-9454.719727;250.000000
550551.810547;7820026.027344;-9458.290039;250.000000
550551.810547;7820007.257813;-9465.490234;250.000000
550551.810547;7819988.488281;-9468.559570;250.000000
550551.810547;7819969.718750;-9472.650391;250.000000
550551.810547;7819950.949219;-9475.419922;250.000000
550551.810547;7819932.179688;-9479.799805;250.000000
550551.810547;7819913.410156;-9489.719727;250.000000
550551.810547;7819894.640625;-9497.320313;250.000000
550551.810547;7819875.867188;-9500.040039;250.000000
550551.810547;7819857.097656;-9506.040039;250.000000
550551.810547;7819838.328125;-9515.080078;250.000000
550551.810547;7819819.558594;-9517.389648;250.000000
550551.810547;7819800.789063;-9522.620117;250.000000
550551.810547;7819782.019531;-9527.360352;250.000000
550551.810547;7819763.250000;-9529.709961;250.000000
550551.810547;7819744.480469;-9530.349609;250.000000
550551.810547;7819725.710938;-9536.240234;250.000000
550551.810547;7819706.937500;-9533.030273;250.000000
550551.810547;7819688.167969;-9536.250000;250.000000
550551.810547;7819669.398438;-9530.580078;250.000000
550551.810547;7819650.628906;-9530.410156;250.000000
550551.810547;7819631.859375;-9525.309570;250.000000
550551.810547;7819613.089844;-9522.730469;250.000000
550551.810547;7819594.320313;-9519.500000;250.000000
550551.810547;7819575.550781;-9513.769531;250.000000
550551.810547;7819556.777344;-9508.400391;250.000000
550551.810547;7819538.007813;-9505.370117;250.000000
550551.810547;7819519.238281;-9501.400391;250.000000
550551.810547;7819500.468750;-9495.009766;250.000000
550551.810547;7819481.699219;-9492.599609;250.000000
550551.810547;7819462.929688;-9491.519531;250.000000
550551.810547;7819444.160156;-9490.419922;250.000000
550551.810547;7819425.390625;-9489.940430;250.000000
550551.810547;7819406.617188;-9487.169922;250.000000
550551.810547;7819387.851563;-9482.809570;250.000000
550551.810547;7819369.078125;-9473.379883;250.000000
550551.810547;7819350.308594;-9460.860352;250.000000
550551.810547;7819331.539063;-9451.769531;250.000000
550551.810547;7819312.769531;-9443.080078;250.000000
550551.810547;7819294.000000;-9432.429688;250.000000
550551.810547;7819275.230469;-9424.679688;250.000000
550551.810547;7819256.457031;-9417.700195;250.000000
550551.810547;7819237.687500;-9412.150391;250.000000
550551.810547;7819218.917969;-9410.629883;250.000000
550551.810547;7819200.148438;-9413.889648;250.000000
550551.810547;7819181.378906;-9420.259766;250.000000
550551.810547;7819162.609375;-9431.690430;250.000000
550551.810547;7819143.839844;-9444.200195;250.000000
550551.810547;7819125.070313;-9453.589844;250.000000
550551.810547;7819106.300781;-9460.419922;250.000000
550551.810547;7819087.527344;-9472.530273;250.000000
550551.810547;7819068.757813;-9484.950195;250.000000
550551.810547;7819049.988281;-9490.139648;250.000000
550551.810547;7819031.218750;-9493.950195;250.000000
550551.810547;7819012.449219;-9500.000000;250.000000
550551.810547;7818993.679688;-9506.980469;250.000000
550551.810547;7818974.910156;-9515.009766;250.000000
550551.810547;7818956.140625;-9524.700195;250.000000
550551.810547;7818937.367188;-9532.809570;250.000000
550551.810547;7818918.597656;-9541.070313;250.000000
550551.810547;7818899.828125;-9547.940430;250.000000
550551.810547;7818881.058594;-9552.839844;250.000000
550551.810547;7818862.289063;-9563.410156;250.000000
550551.810547;7818843.519531;-9579.110352;250.000000
550551.810547;7818824.750000;-9589.370117;250.000000
550551.810547;7818805.980469;-9596.870117;250.000000
550551.810547;7818787.207031;-9607.230469;250.000000
550551.810547;7818768.437500;-9614.000000;250.000000
550551.810547;7818749.667969;-9623.750000;250.000000
550551.810547;7818730.898438;-9635.790039;250.000000
550551.810547;7818712.128906;-9641.120117;250.000000
550551.810547;7818693.359375;-9647.919922;250.000000
550551.810547;7818674.589844;-9656.820313;250.000000
550551.810547;7818655.820313;-9662.620117;250.000000
550551.810547;7818637.046875;-9663.179688;250.000000
550551.810547;7818618.281250;-9663.160156;250.000000
550551.810547;7818599.507813;-9667.019531;250.000000
550551.810547;7818580.738281;-9673.969727;250.000000
550551.810547;7818561.968750;-9675.139648;250.000000
550551.810547;7818543.199219;-9676.089844;250.000000
550551.810547;7818524.429688;-9678.110352;250.000000
550551.810547;7818505.660156;-9682.700195;250.000000
550551.810547;7818486.890625;-9682.910156;250.000000
550551.810547;7818468.117188;-9684.540039;250.000000
550551.810547;7818449.347656;-9687.280273;250.000000
550551.810547;7818430.578125;-9687.200195;250.000000
550551.810547;7818411.808594;-9689.259766;250.000000
550551.810547;7818393.039063;-9692.209961;250.000000
550551.810547;7818374.269531;-9691.660156;250.000000
550551.810547;7818355.500000;-9688.839844;250.000000
550551.810547;7818336.730469;-9686.870117;250.000000
550551.810547;7818317.957031;-9685.290039;250.000000
550551.810547;7818299.187500;-9683.089844;250.000000
550551.810547;7818280.417969;-9681.339844;250.000000
550551.810547;7818261.648438;-9677.639648;250.000000
550551.810547;7818242.878906;-9674.830078;250.000000
550551.810547;7818224.109375;-9672.099609;250.000000
550551.810547;7818205.339844;-9666.900391;250.000000
550551.810547;7818186.570313;-9662.620117;250.000000
550551.810547;7818167.796875;-9660.450195;250.000000
550551.810547;7818149.027344;-9657.450195;250.000000
550551.810547;7818130.257813;-9646.129883;250.000000
550551.810547;7818111.488281;-9639.950195;250.000000
550551.810547;7818092.718750;-9636.639648;250.000000
550551.810547;7818073.949219;-9634.240234;250.000000
550551.810547;7818055.179688;-9634.070313;250.000000
550551.810547;7818036.410156;-9633.599609;250.000000
550551.810547;7818017.636719;-9631.259766;250.000000
550551.810547;7817998.871094;-9628.089844;250.000000
550551.810547;7817980.097656;-9625.759766;250.000000
550551.810547;7817961.328125;-9628.030273;250.000000
550551.810547;7817942.558594;-9629.870117;250.000000
550551.810547;7817923.789063;-9629.169922;250.000000
550551.810547;7817905.019531;-9627.419922;250.000000
550551.810547;7817886.250000;-9626.070313;250.000000
550551.810547;7817867.480469;-9623.980469;250.000000
550551.810547;7817848.710938;-9620.259766;250.000000
550551.810547;7817829.937500;-9616.440430;250.000000
550551.810547;7817811.167969;-9613.950195;250.000000
550551.810547;7817792.398438;-9615.200195;250.000000
550551.810547;7817773.628906;-9622.110352;250.000000
550551.810547;7817754.859375;-9628.570313;250.000000
550551.810547;7817736.089844;-9633.500000;250.000000
550551.810547;7817717.320313;-9636.360352;250.000000
550551.810547;7817698.546875;-9636.459961;250.000000
550551.810547;7817679.777344;-9635.250000;250.000000
550551.810547;7817661.007813;-9630.120117;250.000000
550551.810547;7817642.238281;-9614.860352;250.000000
550551.810547;7817623.468750;-9621.969727;250.000000
550551.810547;7817604.699219;-9626.299805;250.000000
550551.810547;7817585.929688;-9630.339844;250.000000
550551.810547;7817567.160156;-9637.690430;250.000000
550551.810547;7817548.386719;-9639.669922;250.000000
550551.810547;7817529.617188;-9641.959961;250.000000
550551.810547;7817510.847656;-9642.639648;250.000000
550551.810547;7817492.078125;-9642.879883;250.000000
550551.810547;7817473.308594;-9645.190430;250.000000
550551.810547;7817454.539063;-9646.019531;250.000000
550551.810547;7817435.769531;-9643.099609;250.000000
550551.810547;7817417.000000;-9637.669922;250.000000
550551.810547;7817398.226563;-9634.500000;250.000000
550551.810547;7817379.460938;-9630.929688;250.000000
550551.810547;7817360.687500;-9630.320313;250.000000
550551.810547;7817341.917969;-9628.139648;250.000000
550551.810547;7817323.148438;-9623.900391;250.000000
550551.810547;7817304.378906;-9621.759766;250.000000
550551.810547;7817285.609375;-9624.839844;250.000000
550551.810547;7817266.839844;-9622.469727;250.000000
550551.810547;7817248.070313;-9622.250000;250.000000
550551.810547;7817229.300781;-9619.450195;250.000000
550551.810547;7817210.527344;-9614.419922;250.000000
550551.810547;7817191.757813;-9607.440430;250.000000
550551.810547;7817172.988281;-9602.750000;250.000000
550551.810547;7817154.218750;-9601.120117;250.000000
550551.810547;7817135.449219;-9600.089844;250.000000
550551.810547;7817116.679688;-9599.110352;250.000000
550551.810547;7817097.910156;-9597.519531;250.000000
550551.810547;7817079.140625;-9598.290039;250.000000
550551.810547;7817060.367188;-9596.849609;250.000000
550551.810547;7817041.597656;-9598.580078;250.000000
550551.810547;7817022.828125;-9604.879883;250.000000
550551.810547;7817004.058594;-9609.320313;250.000000
550551.810547;7816985.289063;-9610.860352;250.000000
550551.810547;7816966.519531;-9614.629883;250.000000
550551.810547;7816947.750000;-9616.750000;250.000000
550551.810547;7816928.980469;-9614.610352;250.000000
550551.810547;7816910.207031;-9621.360352;250.000000
