X;Y;Z;Strati
551164.310547;7821020.839844;-8888.820313;0.000000
548889.310547;7816684.968750;-8874.269531;0.000000
552326.810547;7820945.757813;-8842.610352;0.000000
552314.310547;7816778.816406;-8744.500000;0.000000
552151.810547;7819125.070313;-8811.219727;0.000000
552039.310547;7820851.910156;-8850.009766;0.000000
550089.310547;7819500.468750;-8819.410156;0.000000
549114.310547;7821433.781250;-8954.410156;0.000000
551976.810547;7818956.140625;-8813.040039;0.000000
551526.810547;7821227.308594;-8900.940430;0.000000
550964.310547;7819275.230469;-8806.349609;0.000000
552014.310547;7817661.007813;-8789.830078;0.000000
549751.810547;7821809.179688;-8968.230469;0.000000
550976.810547;7818186.570313;-8807.730469;0.000000
551464.310547;7821152.230469;-8895.769531;0.000000
549464.310547;7820194.960938;-8927.660156;0.000000
551526.810547;7819425.390625;-8820.830078;0.000000
551364.310547;7820908.218750;-8886.349609;0.000000
551289.310547;7821471.320313;-8904.669922;0.000000
551801.810547;7821752.867188;-8853.799805;0.000000
551989.310547;7819500.468750;-8808.730469;0.000000
550626.810547;7820082.339844;-8775.349609;0.000000
549601.810547;7821471.320313;-8963.980469;0.000000
552039.310547;7818561.968750;-8808.179688;0.000000
551501.810547;7821809.179688;-8880.339844;0.000000
550126.810547;7820007.257813;-8812.509766;0.000000
551414.310547;7820833.140625;-8879.469727;0.000000
548876.810547;7821133.457031;-8967.650391;0.000000
552226.810547;7817379.460938;-8762.620117;0.000000
552039.310547;7821039.609375;-8859.179688;0.000000
549864.310547;7819049.988281;-8849.620117;0.000000
549014.310547;7816666.199219;-8873.290039;0.000000
552039.310547;7821827.949219;-8841.919922;0.000000
551864.310547;7817567.160156;-8791.190430;0.000000
549476.810547;7818543.199219;-8864.049805;0.000000
550114.310547;7817154.218750;-8821.719727;0.000000
550289.310547;7817754.859375;-8843.040039;0.000000
551314.310547;7818561.968750;-8791.709961;0.000000
549951.810547;7818130.257813;-8868.280273;0.000000
551751.810547;7819200.148438;-8814.780273;0.000000
551776.810547;7820532.820313;-8829.129883;0.000000
551664.310547;7817923.789063;-8796.480469;0.000000
549989.310547;7821264.847656;-8940.540039;0.000000
549114.310547;7818749.667969;-8913.709961;0.000000
552439.310547;7821321.160156;-8860.669922;0.000000
550701.810547;7819275.230469;-8776.019531;0.000000
550589.310547;7819763.250000;-8802.730469;0.000000
551039.310547;7820645.437500;-8847.509766;0.000000
552064.310547;7821114.691406;-8859.950195;0.000000
550489.310547;7817698.546875;-8830.540039;0.000000
549401.810547;7818899.828125;-8880.830078;0.000000
550939.310547;7820551.589844;-8817.929688;0.000000
549501.810547;7821020.839844;-8954.589844;0.000000
549726.810547;7819500.468750;-8878.559570;0.000000
551014.310547;7820908.218750;-8879.870117;0.000000
549001.810547;7821152.230469;-8970.549805;0.000000
551664.310547;7819932.179688;-8825.889648;0.000000
549289.310547;7818561.968750;-8891.139648;0.000000
550601.810547;7818299.187500;-8818.980469;0.000000
552401.810547;7818017.636719;-8798.700195;0.000000
550001.810547;7821433.781250;-8961.639648;0.000000
549226.810547;7818561.968750;-8899.490234;0.000000
551751.810547;7820589.128906;-8834.570313;0.000000
549639.310547;7819688.167969;-8896.299805;0.000000
550139.310547;7818730.898438;-8819.500000;0.000000
549576.810547;7817905.019531;-8864.790039;0.000000
549064.310547;7819125.070313;-8927.280273;0.000000
550826.810547;7821546.398438;-8912.099609;0.000000
551864.310547;7817266.839844;-8780.049805;0.000000
550551.810547;7821490.089844;-8923.629883;0.000000
550364.310547;7819012.449219;-8785.080078;0.000000
549464.310547;7819294.000000;-8906.129883;0.000000
552226.810547;7816684.968750;-8756.900391;0.000000
552214.310547;7819969.718750;-8789.929688;0.000000
552126.810547;7818017.636719;-8795.349609;0.000000
552214.310547;7820626.667969;-8817.290039;0.000000
552214.310547;7821734.101563;-8841.559570;0.000000
550526.810547;7817754.859375;-8830.500000;0.000000
551989.310547;7820626.667969;-8835.160156;0.000000
551751.810547;7820307.578125;-8805.879883;0.000000
550464.310547;7817754.859375;-8832.940430;0.000000
549364.310547;7817811.167969;-8858.280273;0.000000
552376.810547;7818805.980469;-8818.769531;0.000000
549351.810547;7820626.667969;-8954.030273;0.000000
549789.310547;7821752.867188;-8967.650391;0.000000
551914.310547;7819106.300781;-8817.459961;0.000000
548914.310547;7820138.648438;-8948.950195;0.000000
549751.810547;7816684.968750;-8836.690430;0.000000
