X;Y;Z;Strati
551989.310547;7820983.296875;-10561.700195;330.000000
549564.310547;7820082.339844;-10355.700195;330.000000
551539.310547;7821114.691406;-10430.700195;330.000000
552014.310547;7821171.000000;-10540.200195;330.000000
549789.310547;7820194.960938;-10071.000000;330.000000
550664.310547;7821415.007813;-10590.000000;330.000000
549201.810547;7818073.949219;-10469.000000;330.000000
550764.310547;7819631.859375;-10079.599609;330.000000
549814.310547;7820007.257813;-10029.500000;330.000000
551714.310547;7818637.046875;-10202.900391;330.000000
549264.310547;7820983.296875;-10363.299805;330.000000
550864.310547;7817060.367188;-10266.799805;330.000000
551476.810547;7817248.070313;-10111.000000;330.000000
549864.310547;7821020.839844;-10465.299805;330.000000
550664.310547;7821283.617188;-10569.400391;330.000000
550064.310547;7821227.308594;-10486.000000;330.000000
551264.310547;7821058.378906;-10499.400391;330.000000
551289.310547;7819181.378906;-10371.799805;330.000000
549876.810547;7820270.039063;-9970.009766;330.000000
551851.810547;7818580.738281;-10010.400391;330.000000
551976.810547;7818393.039063;-10010.000000;330.000000
552089.310547;7819444.160156;-10160.500000;330.000000
550689.310547;7820701.750000;-9836.620117;330.000000
551251.810547;7821809.179688;-10436.700195;330.000000
550139.310547;7817341.917969;-10205.099609;330.000000
550151.810547;7817829.937500;-10386.500000;330.000000
551189.310547;7820664.210938;-10394.799805;330.000000
549726.810547;7821264.847656;-10418.700195;330.000000
549789.310547;7817867.480469;-10385.799805;330.000000
552189.310547;7821752.867188;-10117.900391;330.000000
551514.310547;7821302.390625;-10425.500000;330.000000
552214.310547;7817060.367188;-9913.209961;330.000000
550226.810547;7821002.070313;-10378.299805;330.000000
551726.810547;7821246.078125;-10490.299805;330.000000
549701.810547;7819369.078125;-10169.500000;330.000000
550139.310547;7818224.109375;-10408.799805;330.000000
550976.810547;7821246.078125;-10616.000000;330.000000
549526.810547;7817980.097656;-10363.799805;330.000000
549201.810547;7817717.320313;-9980.969727;330.000000
552201.810547;7821114.691406;-10525.900391;330.000000
551339.310547;7819237.687500;-10347.500000;330.000000
552126.810547;7821246.078125;-10507.099609;330.000000
550089.310547;7821171.000000;-10498.900391;330.000000
550601.810547;7820176.187500;-9641.139648;330.000000
551314.310547;7820983.296875;-10488.500000;330.000000
