,X,Y,Z,val,feature_name,nx,ny,nz
25,550051.810547,7819857.0976559995,-9981.709961,330.0,strati,,,
26,550851.810547,7819913.4101559995,-10114.400391,330.0,strati,,,
27,552114.310547,7821077.148438,-10548.0,330.0,strati,,,
28,549839.310547,7817285.609375,-10307.799805,330.0,strati,,,
29,552064.310547,7821095.9179690005,-10545.5,330.0,strati,,,
30,552439.310547,7817548.3867190005,-9835.44043,330.0,strati,,,
31,552376.810547,7817661.007813,-9933.330078,330.0,strati,,,
32,552251.810547,7820420.1992190005,-10036.299805,330.0,strati,,,
33,549951.810547,7820288.8085940005,-9867.549805,330.0,strati,,,
34,551951.810547,7821039.609375,-10544.400391,330.0,strati,,,
35,552426.810547,7820664.210938,-10419.299805,330.0,strati,,,
36,549814.310547,7818524.429688,-9947.040039,330.0,strati,,,
37,549501.810547,7817923.789063,-10329.5,330.0,strati,,,
38,549926.810547,7817492.078125,-10313.900391,330.0,strati,,,
39,550939.310547,7820720.5195309995,-10313.599609,330.0,strati,,,
40,549351.810547,7819763.25,-10471.400391,330.0,strati,,,
41,552176.810547,7821002.070313,-10546.299805,330.0,strati,,,
42,551926.810547,7818149.0273440005,-10053.799805,330.0,strati,,,
43,551539.310547,7820119.8789059995,-10150.400391,330.0,strati,,,
44,549789.310547,7821771.640625,-10418.0,330.0,strati,,,
45,550826.810547,7820194.960938,-9926.129883,330.0,strati,,,
46,549451.810547,7817360.6875,-9700.389648,330.0,strati,,,
47,549801.810547,7821283.617188,-10440.5,330.0,strati,,,
48,550326.810547,7818468.117188,-10346.700195,330.0,strati,,,
49,552214.310547,7816853.898438,-9949.629883,330.0,strati,,,
50,550364.310547,7820382.6601559995,-9692.450195,330.0,strati,,,
51,552076.810547,7821321.1601559995,-10494.400391,330.0,strati,,,
52,550976.810547,7820795.5976559995,-10411.799805,330.0,strati,,,
53,549851.810547,7821358.6992190005,-10454.799805,330.0,strati,,,
54,551551.810547,7817379.460938,-10082.099609,330.0,strati,,,
55,550976.810547,7819744.4804690005,-10328.599609,330.0,strati,,,
56,552189.310547,7821396.2382809995,-10387.799805,330.0,strati,,,
57,549939.310547,7818336.7304690005,-10346.0,330.0,strati,,,
58,549939.310547,7818036.4101559995,-10423.900391,330.0,strati,,,
59,549726.810547,7819969.71875,-10196.700195,330.0,strati,,,
60,549864.310547,7819350.3085940005,-10140.0,330.0,strati,,,
61,551489.310547,7817398.226563,-10085.599609,330.0,strati,,,
62,551276.810547,7817792.398438,-10233.299805,330.0,strati,,,
63,549326.810547,7819425.390625,-10468.799805,330.0,strati,,,
64,549726.810547,7818411.8085940005,-10149.5,330.0,strati,,,
65,549551.810547,7819631.859375,-10442.0,330.0,strati,,,
66,552326.810547,7817435.7695309995,-9870.509766,330.0,strati,,,
67,549064.310547,7816778.8164059995,-10515.799805,330.0,strati,,,
68,549639.310547,7820007.257813,-10286.400391,330.0,strati,,,
69,550876.810547,7821133.4570309995,-10557.900391,330.0,strati,,,
70,552339.310547,7817360.6875,-9817.629883,330.0,strati,,,
71,551226.810547,7821433.78125,-10469.599609,330.0,strati,,,
72,552301.810547,7817773.6289059995,-10019.799805,330.0,strati,,,
73,549014.310547,7818449.3476559995,-10418.099609,330.0,strati,,,
74,551776.810547,7816835.1289059995,-10122.400391,330.0,strati,,,
75,550726.810547,7820457.7382809995,-9733.349609,330.0,strati,,,
76,550039.310547,7820270.039063,-9756.519531,330.0,strati,,,
77,549664.310547,7820363.8867190005,-10338.200195,330.0,strati,,,
78,549826.810547,7818280.4179690005,-10360.400391,330.0,strati,,,
79,550989.310547,7821527.6289059995,-10551.299805,330.0,strati,,,
80,552089.310547,7818411.8085940005,-10014.200195,330.0,strati,,,
81,548964.310547,7818336.7304690005,-10414.0,330.0,strati,,,
82,549614.310547,7819106.3007809995,-10234.900391,330.0,strati,,,
83,550839.310547,7821358.6992190005,-10637.599609,330.0,strati,,,
84,552076.810547,7817754.859375,-10055.400391,330.0,strati,,,
85,549326.810547,7821471.320313,-10362.799805,330.0,strati,,,
86,549101.810547,7818092.71875,-10455.5,330.0,strati,,,
87,549989.310547,7821415.007813,-10461.700195,330.0,strati,,,
88,551926.810547,7821321.1601559995,-10502.299805,330.0,strati,,,
89,549276.810547,7820926.9882809995,-10368.099609,330.0,strati,,,
90,551239.310547,7820026.0273440005,-10360.099609,330.0,strati,,,
91,552326.810547,7817529.617188,-9915.719727,330.0,strati,,,
92,552389.310547,7816797.5898440005,-9730.269531,330.0,strati,,,
93,549539.310547,7819143.8398440005,-10325.799805,330.0,strati,,,
94,549126.810547,7818468.117188,-10424.299805,330.0,strati,,,
95,549539.310547,7817266.8398440005,-9868.820313,330.0,strati,,,
96,550826.810547,7816947.75,-10274.099609,330.0,strati,,,
97,550701.810547,7818411.8085940005,-10381.799805,330.0,strati,,,
98,551989.310547,7820983.296875,-10561.700195,330.0,strati,,,
99,549564.310547,7820082.3398440005,-10355.700195,330.0,strati,,,
100,551539.310547,7821114.6914059995,-10430.700195,330.0,strati,,,
101,552014.310547,7821171.0,-10540.200195,330.0,strati,,,
102,549789.310547,7820194.960938,-10071.0,330.0,strati,,,
103,550664.310547,7821415.007813,-10590.0,330.0,strati,,,
104,549201.810547,7818073.9492190005,-10469.0,330.0,strati,,,
105,550764.310547,7819631.859375,-10079.599609,330.0,strati,,,
106,549814.310547,7820007.257813,-10029.5,330.0,strati,,,
107,551714.310547,7818637.046875,-10202.900391,330.0,strati,,,
108,549264.310547,7820983.296875,-10363.299805,330.0,strati,,,
109,550864.310547,7817060.367188,-10266.799805,330.0,strati,,,
110,551476.810547,7817248.070313,-10111.0,330.0,strati,,,
111,549864.310547,7821020.8398440005,-10465.299805,330.0,strati,,,
112,550664.310547,7821283.617188,-10569.400391,330.0,strati,,,
113,550064.310547,7821227.3085940005,-10486.0,330.0,strati,,,
114,551264.310547,7821058.3789059995,-10499.400391,330.0,strati,,,
115,551289.310547,7819181.3789059995,-10371.799805,330.0,strati,,,
116,549876.810547,7820270.039063,-9970.009766,330.0,strati,,,
117,551851.810547,7818580.7382809995,-10010.400391,330.0,strati,,,
118,551976.810547,7818393.039063,-10010.0,330.0,strati,,,
119,552089.310547,7819444.1601559995,-10160.5,330.0,strati,,,
120,550689.310547,7820701.75,-9836.620117,330.0,strati,,,
121,551251.810547,7821809.179688,-10436.700195,330.0,strati,,,
122,550139.310547,7817341.9179690005,-10205.099609,330.0,strati,,,
123,550151.810547,7817829.9375,-10386.5,330.0,strati,,,
124,551189.310547,7820664.210938,-10394.799805,330.0,strati,,,
125,549726.810547,7821264.8476559995,-10418.700195,330.0,strati,,,
126,549789.310547,7817867.4804690005,-10385.799805,330.0,strati,,,
127,552189.310547,7821752.867188,-10117.900391,330.0,strati,,,
128,551514.310547,7821302.390625,-10425.5,330.0,strati,,,
129,552214.310547,7817060.367188,-9913.209961,330.0,strati,,,
130,550226.810547,7821002.070313,-10378.299805,330.0,strati,,,
131,551726.810547,7821246.078125,-10490.299805,330.0,strati,,,
132,549701.810547,7819369.078125,-10169.5,330.0,strati,,,
133,550139.310547,7818224.109375,-10408.799805,330.0,strati,,,
134,550976.810547,7821246.078125,-10616.0,330.0,strati,,,
135,549526.810547,7817980.0976559995,-10363.799805,330.0,strati,,,
136,549201.810547,7817717.320313,-9980.969727,330.0,strati,,,
137,552201.810547,7821114.6914059995,-10525.900391,330.0,strati,,,
138,551339.310547,7819237.6875,-10347.5,330.0,strati,,,
139,552126.810547,7821246.078125,-10507.099609,330.0,strati,,,
140,550089.310547,7821171.0,-10498.900391,330.0,strati,,,
141,550601.810547,7820176.1875,-9641.139648,330.0,strati,,,
142,551314.310547,7820983.296875,-10488.5,330.0,strati,,,
143,551039.310547,7817529.617188,-10220.5,330.0,strati,,,
144,551089.310547,7819857.0976559995,-10358.0,330.0,strati,,,
145,550014.310547,7821734.101563,-10456.200195,330.0,strati,,,
146,550864.310547,7818299.1875,-10339.599609,330.0,strati,,,
147,551264.310547,7821527.6289059995,-10461.299805,330.0,strati,,,
148,549851.810547,7819162.609375,-10235.5,330.0,strati,,,
149,551476.810547,7821039.609375,-10435.5,330.0,strati,,,
150,549801.810547,7820307.578125,-10092.599609,330.0,strati,,,
151,551314.310547,7821077.148438,-10496.400391,330.0,strati,,,
152,549851.810547,7821095.9179690005,-10456.099609,330.0,strati,,,
153,550614.310547,7821508.859375,-10578.0,330.0,strati,,,
154,552239.310547,7820532.820313,-10189.5,330.0,strati,,,
155,552276.810547,7821020.8398440005,-10512.200195,330.0,strati,,,
156,550139.310547,7817886.25,-10395.400391,330.0,strati,,,
157,551926.810547,7821377.46875,-10479.0,330.0,strati,,,
158,549351.810547,7819594.320313,-10480.700195,330.0,strati,,,
159,551026.810547,7820851.9101559995,-10486.5,330.0,strati,,,
160,551064.310547,7817341.9179690005,-10162.5,330.0,strati,,,
161,550776.810547,7821358.6992190005,-10606.200195,330.0,strati,,,
162,550989.310547,7820270.039063,-10234.900391,330.0,strati,,,
163,551089.310547,7821095.9179690005,-10560.400391,330.0,strati,,,
164,549401.810547,7817435.7695309995,-9630.959961,330.0,strati,,,
165,551401.810547,7820983.296875,-10468.799805,330.0,strati,,,
166,551089.310547,7816797.5898440005,-10273.799805,330.0,strati,,,
167,550976.810547,7817004.0585940005,-10254.099609,330.0,strati,,,
168,551339.310547,7821677.789063,-10415.200195,330.0,strati,,,
169,549914.310547,7818561.96875,-10039.700195,330.0,strati,,,
170,552039.310547,7817492.078125,-10043.700195,330.0,strati,,,
171,551076.810547,7816928.9804690005,-10249.0,330.0,strati,,,
172,550889.310547,7821415.007813,-10625.700195,330.0,strati,,,
173,552151.810547,7821508.859375,-10381.200195,330.0,strati,,,
174,551426.810547,7821358.6992190005,-10478.900391,330.0,strati,,,
175,549439.310547,7818468.117188,-10177.799805,330.0,strati,,,
176,551451.810547,7820739.289063,-10475.599609,330.0,strati,,,
177,549826.810547,7821171.0,-10445.599609,330.0,strati,,,
178,549364.310547,7821095.9179690005,-10368.400391,330.0,strati,,,
179,551189.310547,7820739.289063,-10432.400391,330.0,strati,,,
180,551626.810547,7819125.070313,-10302.0,330.0,strati,,,
181,552226.810547,7821020.8398440005,-10532.299805,330.0,strati,,,
182,548889.310547,7817942.5585940005,-10405.5,330.0,strati,,,
183,549314.310547,7818637.046875,-10214.5,330.0,strati,,,
184,549951.810547,7819143.8398440005,-10290.0,330.0,strati,,,
185,551226.810547,7821452.5507809995,-10468.099609,330.0,strati,,,
186,550651.810547,7819763.25,-10062.299805,330.0,strati,,,
187,550376.810547,7821246.078125,-10516.799805,330.0,strati,,,
188,550889.310547,7817661.007813,-10155.599609,330.0,strati,,,
189,550464.310547,7819894.640625,-9867.389648,330.0,strati,,,
190,552039.310547,7819857.0976559995,-9899.05957,330.0,strati,,,
191,551864.310547,7821133.4570309995,-10518.299805,330.0,strati,,,
192,550614.310547,7821433.78125,-10582.400391,330.0,strati,,,
193,551151.810547,7819782.0195309995,-10391.200195,330.0,strati,,,
194,549864.310547,7821396.2382809995,-10452.5,330.0,strati,,,
195,549464.310547,7819481.6992190005,-10408.5,330.0,strati,,,
196,552164.310547,7817417.0,-9989.320313,330.0,strati,,,
197,550176.810547,7817661.007813,-10361.200195,330.0,strati,,,
198,549376.810547,7820701.75,-10398.599609,330.0,strati,,,
199,550251.810547,7821640.25,-10503.0,330.0,strati,,,
200,550739.310547,7821640.25,-10571.400391,330.0,strati,,,
201,549476.810547,7820401.429688,-10432.299805,330.0,strati,,,
202,549101.810547,7818167.796875,-10454.099609,330.0,strati,,,
203,552201.810547,7817285.609375,-9935.790039,330.0,strati,,,
204,551376.810547,7821377.46875,-10487.5,330.0,strati,,,
205,550389.310547,7821095.9179690005,-10425.700195,330.0,strati,,,
206,550051.810547,7818036.4101559995,-10423.5,330.0,strati,,,
207,549514.310547,7817736.0898440005,-10184.099609,330.0,strati,,,
208,550289.310547,7819875.867188,-9951.790039,330.0,strati,,,
209,550189.310547,7821827.9492190005,-10483.0,330.0,strati,,,
210,549389.310547,7818186.570313,-10430.5,330.0,strati,,,
211,551314.310547,7821752.867188,-10392.299805,330.0,strati,,,
212,551226.810547,7820194.960938,-10339.400391,330.0,strati,,,
213,551489.310547,7820194.960938,-10245.299805,330.0,strati,,,
214,551339.310547,7817248.070313,-10111.700195,330.0,strati,,,
215,549551.810547,7819049.9882809995,-10261.599609,330.0,strati,,,
216,550101.810547,7818449.3476559995,-10371.299805,330.0,strati,,,
217,551889.310547,7821058.3789059995,-10529.799805,330.0,strati,,,
218,551314.310547,7821508.859375,-10465.799805,330.0,strati,,,
219,551551.810547,7820851.9101559995,-10506.900391,330.0,strati,,,
220,550676.810547,7820119.8789059995,-9728.769531,330.0,strati,,,
221,551826.810547,7820758.0585940005,-10476.0,330.0,strati,,,
222,551626.810547,7818580.7382809995,-10146.400391,330.0,strati,,,
223,551364.310547,7820157.4179690005,-10360.299805,330.0,strati,,,
224,550089.310547,7821039.609375,-10477.299805,330.0,strati,,,
225,550676.810547,7820063.570313,-9764.669922,330.0,strati,,,
226,551989.310547,7819237.6875,-10189.0,330.0,strati,,,
227,550764.310547,7821565.1679690005,-10582.799805,330.0,strati,,,
228,552389.310547,7817304.3789059995,-9723.459961,330.0,strati,,,
229,550401.810547,7818599.507813,-10351.900391,330.0,strati,,,
230,551901.810547,7816741.2773440005,-10073.099609,330.0,strati,,,
231,551689.310547,7819012.4492190005,-10297.299805,330.0,strati,,,
232,551964.310547,7820138.648438,-9567.160156,330.0,strati,,,
233,551114.310547,7820795.5976559995,-10467.799805,330.0,strati,,,
234,550289.310547,7820776.828125,-9971.120117,330.0,strati,,,
235,550089.310547,7817210.5273440005,-10061.5,330.0,strati,,,
236,551339.310547,7816966.5195309995,-10118.700195,330.0,strati,,,
237,549039.310547,7818393.039063,-10421.0,330.0,strati,,,
238,549364.310547,7819538.007813,-10478.099609,330.0,strati,,,
239,548914.310547,7818317.9570309995,-10408.700195,330.0,strati,,,
240,549526.810547,7817886.25,-10310.5,330.0,strati,,,
241,549914.310547,7820270.039063,-9912.129883,330.0,strati,,,
242,551764.310547,7818524.429688,-10083.0,330.0,strati,,,
243,551101.810547,7820851.9101559995,-10501.700195,330.0,strati,,,
244,549464.310547,7819143.8398440005,-10390.0,330.0,strati,,,
245,551339.310547,7820551.5898440005,-10388.299805,330.0,strati,,,
246,552276.810547,7820082.3398440005,-9973.280273,330.0,strati,,,
247,552226.810547,7820945.757813,-10539.099609,330.0,strati,,,
248,551301.810547,7821827.9492190005,-10381.0,330.0,strati,,,
249,549839.310547,7818017.6367190005,-10411.299805,330.0,strati,,,
250,552226.810547,7817492.078125,-9989.230469,330.0,strati,,,
251,550201.810547,7819331.539063,-10012.599609,330.0,strati,,,
252,552176.810547,7820213.7304690005,-9788.5,330.0,strati,,,
253,550089.310547,7818899.828125,-10367.700195,330.0,strati,,,
254,549551.810547,7819369.078125,-10286.0,330.0,strati,,,
255,552414.310547,7817191.757813,-9639.990234,330.0,strati,,,
256,552151.810547,7821827.9492190005,-9992.19043,330.0,strati,,,
257,548889.310547,7818149.0273440005,-10406.5,330.0,strati,,,
258,551926.810547,7819087.5273440005,-10194.099609,330.0,strati,,,
259,551101.810547,7819763.25,-10385.200195,330.0,strati,,,
260,549401.810547,7818092.71875,-10466.099609,330.0,strati,,,
261,551051.810547,7819594.320313,-10378.200195,330.0,strati,,,
262,549951.810547,7819744.4804690005,-10163.5,330.0,strati,,,
263,551489.310547,7817323.148438,-10111.599609,330.0,strati,,,
264,551139.310547,7818017.6367190005,-10242.400391,330.0,strati,,,
265,550639.310547,7818561.96875,-10362.700195,330.0,strati,,,
266,550426.810547,7821002.070313,-10286.299805,330.0,strati,,,
267,549939.310547,7821471.320313,-10450.700195,330.0,strati,,,
268,551089.310547,7821677.789063,-10514.400391,330.0,strati,,,
269,550326.810547,7817473.3085940005,-10277.799805,330.0,strati,,,
270,549389.310547,7819706.9375,-10478.599609,330.0,strati,,,
271,550139.310547,7820176.1875,-9631.679688,330.0,strati,,,
272,551439.310547,7817604.6992190005,-10086.200195,330.0,strati,,,
273,549626.810547,7819350.3085940005,-10199.0,330.0,strati,,,
274,549264.310547,7817848.710938,-10180.5,330.0,strati,,,
275,550751.810547,7819763.25,-10076.599609,330.0,strati,,,
276,551039.310547,7819838.328125,-10331.400391,330.0,strati,,,
277,550914.310547,7817022.828125,-10263.799805,330.0,strati,,,
278,551126.810547,7817417.0,-10166.299805,330.0,strati,,,
279,549726.810547,7818843.5195309995,-9835.469727,330.0,strati,,,
280,550589.310547,7817004.0585940005,-10270.299805,330.0,strati,,,
281,550151.810547,7819519.2382809995,-10212.200195,330.0,strati,,,
282,552414.310547,7817229.3007809995,-9648.540039,330.0,strati,,,
283,549789.310547,7819125.070313,-10214.400391,330.0,strati,,,
284,549776.810547,7821339.929688,-10432.0,330.0,strati,,,
285,550876.810547,7820739.289063,-10222.0,330.0,strati,,,
286,550201.810547,7819068.757813,-10071.200195,330.0,strati,,,
287,552101.810547,7817492.078125,-10027.700195,330.0,strati,,,
288,550789.310547,7820007.257813,-9978.330078,330.0,strati,,,
289,549726.810547,7818768.4375,-9773.150391,330.0,strati,,,
290,551964.310547,7821189.7695309995,-10536.200195,330.0,strati,,,
291,549789.310547,7819650.6289059995,-10342.200195,330.0,strati,,,
292,550351.810547,7817792.398438,-10340.5,330.0,strati,,,
293,550026.810547,7820101.109375,-9739.080078,330.0,strati,,,
294,552351.810547,7820194.960938,-10073.099609,330.0,strati,,,
295,551701.810547,7819331.539063,-10305.5,330.0,strati,,,
296,552414.310547,7820833.140625,-10440.299805,330.0,strati,,,
297,550189.310547,7821077.148438,-10463.799805,330.0,strati,,,
298,550464.310547,7817116.679688,-10123.5,330.0,strati,,,
299,552176.810547,7817604.6992190005,-10028.900391,330.0,strati,,,
300,550189.310547,7820363.8867190005,-9667.80957,330.0,strati,,,
301,550701.810547,7817004.0585940005,-10282.299805,330.0,strati,,,
302,550026.810547,7818730.898438,-10327.200195,330.0,strati,,,
303,549339.310547,7821227.3085940005,-10359.900391,330.0,strati,,,
304,549701.810547,7818092.71875,-10385.299805,330.0,strati,,,
305,550064.310547,7818130.257813,-10423.599609,330.0,strati,,,
306,549414.310547,7821565.1679690005,-10372.599609,330.0,strati,,,
307,552101.810547,7821433.78125,-10439.799805,330.0,strati,,,
308,550951.810547,7817661.007813,-10182.299805,330.0,strati,,,
309,551064.310547,7821415.007813,-10556.0,330.0,strati,,,
310,550139.310547,7816966.5195309995,-9865.740234,330.0,strati,,,
311,550914.310547,7817417.0,-10244.0,330.0,strati,,,
312,550776.810547,7819913.4101559995,-10031.0,330.0,strati,,,
313,552001.810547,7818730.898438,-10017.400391,330.0,strati,,,
314,550926.810547,7820776.828125,-10341.700195,330.0,strati,,,
315,551901.810547,7816816.359375,-10056.299805,330.0,strati,,,
316,549439.310547,7817323.148438,-9700.389648,330.0,strati,,,
317,550739.310547,7820157.4179690005,-9791.450195,330.0,strati,,,
318,549801.810547,7817642.2382809995,-10330.200195,330.0,strati,,,
319,552151.810547,7820514.0507809995,-10105.400391,330.0,strati,,,
320,550064.310547,7818505.6601559995,-10333.700195,330.0,strati,,,
321,551514.310547,7820495.28125,-10364.400391,330.0,strati,,,
322,550001.810547,7820176.1875,-9750.929688,330.0,strati,,,
323,552076.810547,7821246.078125,-10522.099609,330.0,strati,,,
324,550664.310547,7821490.0898440005,-10586.0,330.0,strati,,,
325,549251.810547,7818618.28125,-10325.599609,330.0,strati,,,
326,551514.310547,7821527.6289059995,-10369.299805,330.0,strati,,,
327,549701.810547,7819556.7773440005,-10266.099609,330.0,strati,,,
328,549901.810547,7817942.5585940005,-10410.700195,330.0,strati,,,
329,550939.310547,7818036.4101559995,-10217.299805,330.0,strati,,,
330,551776.810547,7817454.539063,-10070.299805,330.0,strati,,,
331,549789.310547,7817585.929688,-10300.799805,330.0,strati,,,
332,552039.310547,7821490.0898440005,-10418.5,330.0,strati,,,
333,551539.310547,7821827.9492190005,-10202.299805,330.0,strati,,,
334,551564.310547,7819969.71875,-10178.5,330.0,strati,,,
335,552339.310547,7820814.3710940005,-10489.700195,330.0,strati,,,
336,550314.310547,7819706.9375,-10139.400391,330.0,strati,,,
337,551814.310547,7820251.2695309995,-9635.629883,330.0,strati,,,
338,551076.810547,7821583.9414059995,-10515.599609,330.0,strati,,,
339,550914.310547,7820082.3398440005,-10153.200195,330.0,strati,,,
340,549526.810547,7818749.6679690005,-9889.200195,330.0,strati,,,
341,551839.310547,7819988.4882809995,-9660.790039,330.0,strati,,,
342,549001.810547,7818242.8789059995,-10422.200195,330.0,strati,,,
343,549601.810547,7818224.109375,-10341.900391,330.0,strati,,,
344,550439.310547,7821189.7695309995,-10496.099609,330.0,strati,,,
345,550626.810547,7817172.9882809995,-10277.799805,330.0,strati,,,
346,549776.810547,7820270.039063,-10117.5,330.0,strati,,,
347,550939.310547,7821020.8398440005,-10528.099609,330.0,strati,,,
348,551376.810547,7821433.78125,-10485.799805,330.0,strati,,,
349,551739.310547,7818862.289063,-10293.099609,330.0,strati,,,
350,551951.810547,7818430.578125,-10006.5,330.0,strati,,,
351,550126.810547,7816797.5898440005,-10071.5,330.0,strati,,,
352,549626.810547,7819406.617188,-10219.599609,330.0,strati,,,
353,550776.810547,7820082.3398440005,-9900.080078,330.0,strati,,,
354,550676.810547,7819894.640625,-9972.620117,330.0,strati,,,
355,549389.310547,7818411.8085940005,-10328.700195,330.0,strati,,,
356,551476.810547,7818805.9804690005,-10354.299805,330.0,strati,,,
357,550751.810547,7821246.078125,-10568.700195,330.0,strati,,,
358,549326.810547,7818355.5,-10426.799805,330.0,strati,,,
359,549401.810547,7819481.6992190005,-10447.599609,330.0,strati,,,
360,549139.310547,7817998.8710940005,-10452.200195,330.0,strati,,,
361,550314.310547,7820551.5898440005,-9718.400391,330.0,strati,,,
362,550501.810547,7821039.609375,-10315.5,330.0,strati,,,
363,549326.810547,7820720.5195309995,-10386.700195,330.0,strati,,,
364,550489.310547,7819706.9375,-10132.5,330.0,strati,,,
365,552389.310547,7817041.5976559995,-9676.919922,330.0,strati,,,
366,551939.310547,7818993.679688,-10127.099609,330.0,strati,,,
367,549776.810547,7821715.328125,-10417.799805,330.0,strati,,,
368,551014.310547,7819688.1679690005,-10334.400391,330.0,strati,,,
369,551439.310547,7821433.78125,-10472.400391,330.0,strati,,,
370,551539.310547,7821358.6992190005,-10425.299805,330.0,strati,,,
371,552139.310547,7817717.320313,-10047.599609,330.0,strati,,,
372,549939.310547,7817717.320313,-10387.400391,330.0,strati,,,
373,550839.310547,7817004.0585940005,-10267.900391,330.0,strati,,,
374,549389.310547,7819162.609375,-10429.799805,330.0,strati,,,
375,549264.310547,7821283.617188,-10348.799805,330.0,strati,,,
376,549589.310547,7821659.0195309995,-10388.700195,330.0,strati,,,
377,550339.310547,7816835.1289059995,-10010.299805,330.0,strati,,,
378,550226.810547,7819725.710938,-10125.099609,330.0,strati,,,
379,550714.310547,7821734.101563,-10563.599609,330.0,strati,,,
380,551026.810547,7817942.5585940005,-10305.099609,330.0,strati,,,
381,549776.810547,7817248.070313,-10274.200195,330.0,strati,,,
382,551876.810547,7818036.4101559995,-10061.799805,330.0,strati,,,
383,551539.310547,7817154.21875,-10107.700195,330.0,strati,,,
384,551589.310547,7816985.289063,-10131.599609,330.0,strati,,,
385,549664.310547,7817229.3007809995,-10132.200195,330.0,strati,,,
386,550964.310547,7819125.070313,-10151.400391,330.0,strati,,,
387,550989.310547,7821189.7695309995,-10606.200195,330.0,strati,,,
388,550651.810547,7821565.1679690005,-10576.299805,330.0,strati,,,
389,550126.810547,7816741.2773440005,-10130.799805,330.0,strati,,,
390,550326.810547,7817210.5273440005,-10038.700195,330.0,strati,,,
391,552026.810547,7820157.4179690005,-9611.799805,330.0,strati,,,
392,552339.310547,7821283.617188,-10296.299805,330.0,strati,,,
393,550626.810547,7817116.679688,-10317.299805,330.0,strati,,,
394,549514.310547,7818092.71875,-10372.400391,330.0,strati,,,
395,550864.310547,7819800.789063,-10178.700195,330.0,strati,,,
396,550501.810547,7821189.7695309995,-10495.5,330.0,strati,,,
397,550151.810547,7819143.8398440005,-10120.799805,330.0,strati,,,
398,549401.810547,7819650.6289059995,-10478.099609,330.0,strati,,,
399,549876.810547,7819706.9375,-10283.599609,330.0,strati,,,
400,551426.810547,7820908.21875,-10462.099609,330.0,strati,,,
401,551989.310547,7820288.8085940005,-9633.150391,330.0,strati,,,
402,550251.810547,7817492.078125,-10322.700195,330.0,strati,,,
403,549864.310547,7819613.0898440005,-10273.299805,330.0,strati,,,
404,552201.810547,7817792.398438,-10042.700195,330.0,strati,,,
405,550814.310547,7820101.109375,-9946.320313,330.0,strati,,,
406,551601.810547,7821058.3789059995,-10456.599609,330.0,strati,,,
407,549339.310547,7819631.859375,-10478.0,330.0,strati,,,
408,551526.810547,7820363.8867190005,-10252.599609,330.0,strati,,,
409,551489.310547,7821377.46875,-10432.700195,330.0,strati,,,
410,550226.810547,7817661.007813,-10355.099609,330.0,strati,,,
411,551251.810547,7819950.9492190005,-10378.200195,330.0,strati,,,
412,549951.810547,7817285.609375,-10277.0,330.0,strati,,,
413,549689.310547,7821396.2382809995,-10405.400391,330.0,strati,,,
414,550364.310547,7817754.859375,-10333.799805,330.0,strati,,,
415,549301.810547,7817492.078125,-9630.730469,330.0,strati,,,
416,550664.310547,7821002.070313,-10284.799805,330.0,strati,,,
417,549301.810547,7821790.4101559995,-10359.700195,330.0,strati,,,
418,551264.310547,7821734.101563,-10426.5,330.0,strati,,,
419,551364.310547,7817304.3789059995,-10106.599609,330.0,strati,,,
420,551726.810547,7819669.398438,-10281.0,330.0,strati,,,
421,549501.810547,7820176.1875,-10405.799805,330.0,strati,,,
422,550864.310547,7820194.960938,-10000.599609,330.0,strati,,,
423,552214.310547,7820345.1210940005,-9915.410156,330.0,strati,,,
424,550626.810547,7818899.828125,-10035.299805,330.0,strati,,,
425,551651.810547,7819200.148438,-10327.799805,330.0,strati,,,
426,552314.310547,7817661.007813,-9979.120117,330.0,strati,,,
427,552201.810547,7821490.0898440005,-10348.799805,330.0,strati,,,
428,550351.810547,7820682.9804690005,-9787.429688,330.0,strati,,,
429,551314.310547,7820739.289063,-10439.900391,330.0,strati,,,
430,550064.310547,7820795.5976559995,-10216.900391,330.0,strati,,,
431,548914.310547,7820758.0585940005,-10326.599609,330.0,strati,,,
432,550376.810547,7821039.609375,-10366.799805,330.0,strati,,,
433,550489.310547,7819613.0898440005,-10121.400391,330.0,strati,,,
434,550014.310547,7819256.4570309995,-10233.0,330.0,strati,,,
435,551064.310547,7819425.390625,-10297.799805,330.0,strati,,,
436,551826.810547,7820514.0507809995,-9981.610352,330.0,strati,,,
437,551814.310547,7820908.21875,-10561.099609,330.0,strati,,,
438,549976.810547,7817567.1601559995,-10341.0,330.0,strati,,,
439,550451.810547,7816985.289063,-10089.799805,330.0,strati,,,
440,548901.810547,7817886.25,-10393.700195,330.0,strati,,,
441,552226.810547,7820870.679688,-10545.799805,330.0,strati,,,
442,549439.310547,7821396.2382809995,-10374.900391,330.0,strati,,,
443,549539.310547,7821377.46875,-10384.299805,330.0,strati,,,
444,551201.810547,7819613.0898440005,-10442.400391,330.0,strati,,,
445,549114.310547,7817623.46875,-9890.240234,330.0,strati,,,
446,549601.810547,7819950.9492190005,-10345.799805,330.0,strati,,,
447,551576.810547,7821790.4101559995,-10171.5,330.0,strati,,,
448,549389.310547,7819406.617188,-10428.599609,330.0,strati,,,
449,550701.810547,7818130.257813,-10290.400391,330.0,strati,,,
450,551201.810547,7819369.078125,-10461.299805,330.0,strati,,,
451,549764.310547,7820345.1210940005,-10177.599609,330.0,strati,,,
