0.000000000000000000e+00,-4.996003610813206010e-15,-1.000000000000000711e+01
-7.710494864231979939e+00,1.064488227548001298e+01,-5.938683504097344468e+00
-7.674804325331569643e+00,1.547239697506486422e+01,-5.965938460871657689e+00
1.008300488591269151e+01,8.147685920262041748e+00,-5.306622590224123748e+00
-8.828125000000001776e+00,-6.875000000000002665e+00,-1.000000000000000533e+01
-5.625000000000000000e+00,-1.306152343750000711e+01,-1.000000000000000533e+01
-1.268329326923077005e+01,-6.249999999999983347e-01,-1.000000000000000888e+01
-1.562500000000000000e+01,-1.562500000000001243e+01,-1.000000000000000533e+01
8.337861434099551161e+00,1.622294393820732594e+00,-5.332445026764059293e+00
1.109843039796458619e+01,4.342696170453556270e+00,-5.301651066072046170e+00
-1.399999999999999645e+01,5.625000000000006217e+00,-1.000000000000001066e+01
-6.454291044776112152e+00,4.170708955223894066e+00,-1.000000000000000888e+01
4.375000000000000000e+00,-1.090215871957038551e+01,-1.000000000000000711e+01
1.249086688273057710e+01,-2.020593061049926309e+00,-5.282192525656329352e+00
-1.213685482928207549e+01,1.019701416226089385e+01,-6.129569102067531361e+00
-6.648412241760797148e-01,1.239472742328537436e+01,-5.647718297479391580e+00
7.486836022749476349e+00,1.381041015419492091e+01,-5.360346899052486513e+00
-1.149521167746946348e-01,-1.434386857203955934e+01,-1.000000000000000711e+01
-1.465992178861949036e+01,-5.625000000000002665e+00,-1.000000000000001243e+01
7.356920652862194210e+00,-6.281176644814562060e+00,-1.000000000000000533e+01
1.147831564406510729e+01,1.059435848455150486e+00,-5.298562781279788858e+00
-1.120746098786682232e+01,-1.558246098786683653e+01,-1.000000000000000533e+01
-9.916835012833915997e+00,6.507926133662906842e+00,-1.000000000000000888e+01
4.375000000000000000e+00,-1.547254736455465540e+01,-1.000000000000000711e+01
-3.042404966316119896e+00,-1.776706416881749906e+00,-5.774959554550263441e+00
-9.656534763572002689e+00,8.457460816048014252e+00,-6.081803574784417243e+00
2.562610394590536522e+00,-1.318735304206251868e+01,-1.000000000000000711e+01
-1.533444979834322908e+01,-2.467635709404623956e+00,-1.000000000000000888e+01
1.863805864661428835e+00,6.459415575055277969e+00,-5.541801095791369924e+00
-1.002841307728871811e+01,1.309720121167741880e+01,-6.093166680600157648e+00
1.001157701130630961e+01,1.134570698261816446e+01,-1.000000000000001066e+01
8.687242324947989758e+00,1.092146772209854255e+01,-5.327782882923662200e+00
-1.505597137280940068e+01,7.766903715675042008e+00,-1.000000000000001066e+01
-2.582207610522752272e+00,3.083414287989045377e+00,-1.000000000000000888e+01
-1.225798388257870641e+01,-8.647850499971381666e+00,-1.000000000000000711e+01
-1.179724904962555776e+01,1.225216080846173305e+01,-6.148470610229642475e+00
-2.239452873611792683e+00,-7.386143396010727002e+00,-1.000000000000000533e+01
-8.615706096172512929e+00,-1.388026577349852708e+01,-1.000000000000000533e+01
1.266142598468681157e+01,2.866941286600707350e+00,-5.291923497817886179e+00
1.145799962644433379e+01,1.488216793220360046e+01,-5.284670166209474829e+00
9.461531796382413262e+00,-1.238941220990696301e+01,-1.000000000000000533e+01
2.317097414439551084e+00,-4.735104682895170392e+00,-1.000000000000000711e+01
-2.079627913189646016e+00,-3.402032923855268898e+00,-1.000000000000000533e+01
-6.827494241942419606e+00,-1.454065071599037218e+01,-1.000000000000000355e+01
-7.264230015924097117e+00,2.512677948567680897e+00,-5.893799277143137338e+00
-3.640635787880920127e+00,9.284302127575921659e+00,-5.808496584574943888e+00
-9.964716776624285899e+00,1.074757043723838557e+01,-6.091175723060547220e+00
-1.127710242166765475e+01,-4.071609416965415562e+00,-1.000000000000000711e+01
-2.969634586505835117e+00,-5.213368588083951982e-01,-1.000000000000000711e+01
-1.467686421205675096e+01,-5.852200417404734845e-01,-1.000000000000000888e+01
-1.320166949463180917e+00,-2.325780237013888030e+00,-5.655695811087827707e+00
-1.361980466617376706e+01,2.441565347704431677e+00,-1.000000000000000888e+01
1.299962164952528276e+01,4.869559760468410659e+00,-5.290750277321547124e+00
-1.163914872964986635e+01,-1.210098028010337678e+01,-1.000000000000000533e+01
-6.053286568740917417e+00,8.839171201444598225e+00,-5.863476319664428615e+00
-3.057061036283195143e-01,-5.468455824701037749e+00,-1.000000000000000711e+01
6.706044879772029788e+00,-1.358085924307543735e+01,-1.000000000000000711e+01
-1.437403707339573167e+01,-7.863545402968774134e+00,-1.000000000000000888e+01
-3.362772403369046259e+00,-1.582016920632138302e+01,-1.000000000000000533e+01
7.639159146513082810e+00,-2.446440067350919456e+00,-5.360662274691254225e+00
-7.873737783095640097e+00,8.734089636359858133e+00,-5.958415449457925561e+00
7.492032931893336745e+00,5.397437839055099218e+00,-5.334456039882246259e+00
4.988368145260201558e+00,-5.014746315581008140e+00,-1.000000000000000711e+01
-4.419568089004721756e+00,-5.303425805179705854e+00,-1.000000000000000711e+01
7.810505743987780747e+00,-7.208677819413238375e-01,-1.000000000000000711e+01
9.004420313591342762e+00,3.790310645204046924e+00,-5.324061179759874918e+00
-1.735848801126576468e+00,1.169255113289942472e+00,-1.000000000000000711e+01
-2.699262512005178749e+00,-1.296916507807530294e+01,-1.000000000000000533e+01
6.322260584021341501e+00,-1.549000517028984980e+01,-1.000000000000000711e+01
-8.753570115454563094e+00,1.195086924904326686e+01,-6.053521791826723231e+00
-3.902074448404742935e+00,1.462274525128936631e+01,-5.793962410586361855e+00
-1.177531481841046990e+01,1.434992126229058051e+01,-6.162957509366674635e+00
-5.442205833626006850e+00,1.282354163655776702e+00,-1.000000000000000711e+01
-1.464350275705849569e+01,1.101102785103672765e+00,-1.000000000000000888e+01
1.183604672995848617e+01,9.251974090792977279e+00,-5.286482847221341430e+00
-1.056571640969382564e+01,-1.373538357454647496e+01,-1.000000000000000533e+01
-9.202775102704412902e+00,-1.215137015782534968e+00,-1.000000000000000888e+01
-8.796036121117316142e+00,4.434912963239987960e+00,-1.000000000000000888e+01
-1.544413808794479426e+00,1.484513128588764452e+01,-5.674734003438152818e+00
-4.924768848440228552e+00,2.104281947562907984e+00,-5.855748333501839653e+00
1.202873419993372828e+01,6.937131532707050852e+00,-5.292238847880092578e+00
1.359995258929117412e+01,9.377619241419744567e-01,-5.284670803380782544e+00
-9.433477892858425307e+00,1.583187299560748151e+01,-6.067097830810710413e+00
-7.249493173032840687e+00,-4.334158144666492518e+00,-1.000000000000000711e+01
-8.444241021788172930e+00,1.376872338270321450e+01,-5.997683262934665471e+00
-5.692307639834379707e+00,-9.173888247346178915e+00,-1.000000000000000533e+01
-1.343080089894996476e+01,-1.409064099430657713e+01,-1.000000000000000711e+01
9.387104398897697877e+00,1.475862425437321512e+01,-5.329266513061029720e+00
-4.126638578776232968e+00,-1.413968489091797842e+01,-1.000000000000000533e+01
-2.302914181603228361e+00,-5.388336635173534894e+00,-1.000000000000000533e+01
-1.188774388687440542e+01,4.262844688451036923e+00,-1.000000000000000888e+01
-3.543122084767132307e+00,2.648571326533604608e+00,-5.794636829507896714e+00
-1.202409510241923485e+01,6.370194545845682121e+00,-1.000000000000001066e+01
-8.887399410862206750e+00,2.573743885216167815e+00,-5.986290853603037476e+00
-1.120527930512587744e+01,-6.480246813602682288e+00,-1.000000000000000533e+01
-6.443211303810977952e+00,-6.595928233844294830e+00,-1.000000000000000533e+01
-3.006256209426222181e+00,-1.013343604717407409e+01,-1.000000000000000355e+01
-2.571687066685592438e+00,1.298088287734665869e+01,-5.736889054119725273e+00
9.607825903285267088e+00,-7.077247079680966113e-01,-1.000000000000000711e+01
2.634868146033460867e+00,-3.070098711007651193e+00,-5.513058353082346486e+00
3.677348350744738426e+00,1.096685217993365669e+01,-5.455961835311976316e+00
1.057657320498973519e+01,-1.492907849998609393e+01,-1.000000000000000533e+01
1.307254786362098109e+01,1.545161928473363133e+01,-5.269908007304083597e+00
8.411338187029357982e+00,-3.490972314651893171e+00,-1.000000000000000533e+01
-4.392015448121489918e+00,-7.456977273657450667e+00,-1.000000000000000533e+01
-1.255054338785070112e+00,-1.569442218859703475e+00,-1.000000000000000711e+01
9.176298033895735173e+00,-2.294704610458140337e+00,-5.337231156302088664e+00
8.345315781705109348e-01,-4.489618196160079400e+00,-1.000000000000000711e+01
2.924092186371215707e+00,-1.138395452005003028e+00,-1.000000000000000711e+01
-5.667985301475713555e+00,1.567827258435823445e+01,-5.868351861142889092e+00
-5.116605123456461790e+00,1.183919748762188107e+01,-5.847483187271554250e+00
7.499200411211952577e-01,-9.888405697879681711e+00,-1.000000000000000711e+01
1.050216803537467136e+01,1.307031693191235711e+01,-5.297826286651210026e+00
-5.441646824114432235e+00,-3.671707649754981428e+00,-1.000000000000000711e+01
-6.159795405316907946e+00,1.054153395899735024e+01,-5.861712099402982545e+00
1.021236806239648764e+01,9.973897113841708517e+00,-5.309260802766326393e+00
-1.582922139488752755e+01,6.054434852484094520e+00,-1.000000000000000888e+01
4.923773091715156980e+00,-7.983674072043911885e+00,-1.000000000000000711e+01
-1.034687202466840539e+01,1.461858189078543901e+01,-6.094201713273645460e+00
3.108484463156939714e+00,3.351706342685037754e+00,-5.485133237468020617e+00
4.784945264141218679e+00,1.366482109183439242e+01,-5.447063436615497523e+00
-7.600214671556091872e+00,-2.382666528331024658e+00,-1.000000000000000711e+01
5.078586352739348442e+00,-2.049734871015080617e-01,-1.000000000000000711e+01
1.024591534353402267e+01,6.156131601431677147e+00,-5.309745451980121267e+00
